Epoch	SuccessRate	AverageLossPi	AverageLossQ	TotalEnvInteracts
110	0.23750001192092896	14.389185	1.4678149	17600000
111	0.22499999403953552	14.403078	1.4464182	17760000
112	0.20000000298023224	14.508953	1.4411007	17920000
113	0.26875001192092896	14.50952	1.4494997	18080000
114	0.26875001192092896	14.554453	1.4523466	18240000
115	0.29375001788139343	14.628816	1.4855635	18400000
116	0.3812499940395355	14.61161	1.4888033	18560000
117	0.3062500059604645	14.62261	1.4918709	18720000
118	0.23125001788139343	14.6860485	1.465705	18880000
119	0.35625001788139343	14.7001	1.4839556	19040000
120	0.23124998807907104	14.728909	1.4490033	19200000
121	0.2874999940395355	14.747317	1.479421	19360000
122	0.30000001192092896	14.667437	1.4719031	19520000
123	0.3187500238418579	14.758086	1.4878647	19680000
124	0.25	14.77608	1.4922681	19840000
125	0.34375	14.788837	1.4974059	20000000
126	0.29375001788139343	14.774024	1.490112	20160000
127	0.25	14.867482	1.4938108	20320000
128	0.2875000238418579	14.91106	1.5069094	20480000
129	0.30000001192092896	14.971323	1.5186595	20640000
130	0.26250001788139343	14.942819	1.4839741	20800000
131	0.3499999940395355	15.006414	1.5046341	20960000
132	0.3187499940395355	15.015695	1.5215925	21120000
133	0.3187500238418579	14.997295	1.486496	21280000
134	0.27500003576278687	15.017958	1.4964346	21440000
135	0.30000001192092896	14.98231	1.4733357	21600000
136	0.33125001192092896	14.997551	1.5116479	21760000
137	0.26875001192092896	15.053478	1.5143133	21920000
138	0.29375001788139343	15.054658	1.5104485	22080000
139	0.2562500238418579	15.118947	1.5299585	22240000
140	0.33125001192092896	15.145317	1.5137187	22400000
141	0.3812499940395355	15.186974	1.5192009	22560000
142	0.34375	15.219604	1.5275844	22720000
143	0.39375001192092896	15.247329	1.5103285	22880000
144	0.33125001192092896	15.343373	1.5102187	23040000
145	0.3187499940395355	15.303415	1.5227256	23200000
146	0.2750000059604645	15.332855	1.5102645	23360000
147	0.34375	15.364036	1.5144141	23520000
