Epoch	SuccessRate	AverageLossPi	AverageLossQ	AverageMMDEntropy	TotalEnvInteracts
1	0.0	0.7843689	0.055949792	2.3039634	80000
2	0.0	1.2705314	0.055213112	2.6394072	160000
3	0.0	1.5106246	0.047736727	3.073732	240000
4	0.01875000074505806	1.6653149	0.041562438	3.282913	320000
5	0.33125001192092896	1.7139665	0.04228976	3.493707	400000
6	0.6187499761581421	1.7234119	0.047625195	3.5619423	480000
7	0.6937500238418579	1.6438245	0.049534027	3.547659	560000
8	0.6499999761581421	1.5573263	0.04766282	3.5474117	640000
9	0.699999988079071	1.5344336	0.04622931	3.5396514	720000
10	0.7124999761581421	1.5002973	0.04472924	3.5160196	800000
11	0.6937499642372131	1.4743928	0.0457608	3.5096078	880000
12	0.6937499642372131	1.4495195	0.044601858	3.4789681	960000
13	0.6875	1.442769	0.04305109	3.4363666	1040000
14	0.7124999761581421	1.4461721	0.041544985	3.4276817	1120000
15	0.699999988079071	1.4725856	0.041181754	3.3690758	1200000
16	0.7124999761581421	1.4840713	0.040271122	3.3394053	1280000
17	0.7249999642372131	1.534158	0.04169808	3.315838	1360000
18	0.7562500238418579	1.5787783	0.04090226	3.2758505	1440000
19	0.7562500238418579	1.6382551	0.03983005	3.2275553	1520000
20	0.731249988079071	1.6744107	0.039064247	3.190308	1600000
21	0.78125	1.7079866	0.038420435	3.1448681	1680000
22	0.71875	1.6907147	0.03763973	3.105853	1760000
23	0.7250000238418579	1.7173791	0.036558785	3.050184	1840000
24	0.7687499523162842	1.787145	0.036427155	3.02295	1920000
25	0.7374999523162842	1.8335257	0.03642886	3.0100174	2000000
26	0.675000011920929	1.820715	0.03640937	3.0118046	2080000
27	0.7437499761581421	1.8409115	0.035620347	2.964589	2160000
28	0.7437499761581421	1.8984368	0.037647653	2.963834	2240000
29	0.7875000238418579	1.9237405	0.037277315	2.9584792	2320000
30	0.706250011920929	1.9661874	0.03704072	2.9274101	2400000
31	0.75	2.0041642	0.036220543	2.9093843	2480000
32	0.7249999642372131	2.0286083	0.035051994	2.8810678	2560000
33	0.7374999523162842	2.0398998	0.036613304	2.866437	2640000
34	0.793749988079071	2.0377495	0.036031913	2.824943	2720000
35	0.75	2.1018262	0.034689385	2.7832763	2800000
36	0.7437499761581421	2.117528	0.036640275	2.7722027	2880000
37	0.7875000238418579	2.1672316	0.036864936	2.7592466	2960000
38	0.768750011920929	2.2188008	0.03667896	2.7697558	3040000
39	0.7875000238418579	2.264124	0.03663149	2.7774801	3120000
40	0.7749999761581421	2.3208442	0.037892044	2.7732306	3200000
41	0.7562500238418579	2.3670542	0.040149193	2.7836902	3280000
42	0.7437499761581421	2.4097705	0.041509815	2.7962072	3360000
43	0.7250000238418579	2.4296167	0.04138276	2.7891645	3440000
44	0.7499999403953552	2.4679267	0.03987436	2.77303	3520000
45	0.7875000238418579	2.4971583	0.04043113	2.7859879	3600000
46	0.762499988079071	2.520886	0.040482797	2.7801225	3680000
47	0.7562500238418579	2.5333042	0.04282645	2.7685628	3760000
48	0.7750000357627869	2.540877	0.04253814	2.770814	3840000
49	0.6749999523162842	2.6091938	0.042316634	2.75986	3920000
50	0.7937500476837158	2.6122415	0.043605693	2.7570786	4000000
51	0.78125	2.6299424	0.0402497	2.7680893	4080000
52	0.7437500357627869	2.6556776	0.042502586	2.7546525	4160000
53	0.78125	2.6476576	0.041192804	2.7321134	4240000
54	0.7437499761581421	2.6618867	0.04038449	2.7110894	4320000
55	0.706250011920929	2.7197652	0.04134353	2.7058103	4400000
56	0.7374999523162842	2.7277207	0.042120714	2.6942215	4480000
57	0.8374999761581421	2.748752	0.04194037	2.6888363	4560000
58	0.768750011920929	2.7651627	0.04346049	2.6818058	4640000
59	0.7749999761581421	2.7781954	0.0417653	2.6891117	4720000
60	0.7562500238418579	2.7981734	0.040900912	2.6802433	4800000
61	0.7999999523162842	2.8293042	0.045246217	2.6727586	4880000
62	0.6937500238418579	2.837784	0.04180564	2.6596053	4960000
63	0.793749988079071	2.8177989	0.04015483	2.6544833	5040000
64	0.75	2.860857	0.042173196	2.646521	5120000
65	0.78125	2.8852108	0.04022081	2.6392865	5200000
66	0.7687499523162842	2.8734381	0.042469006	2.6511514	5280000
67	0.768750011920929	2.891207	0.04191825	2.6463246	5360000
68	0.7562500238418579	2.9037564	0.038578704	2.6318583	5440000
69	0.71875	2.8985577	0.043903116	2.6350987	5520000
70	0.768750011920929	2.9149692	0.042807188	2.6357102	5600000
71	0.762499988079071	2.9071155	0.04272682	2.627624	5680000
72	0.7562500238418579	2.9741132	0.041780032	2.6247544	5760000
73	0.7124999761581421	2.936643	0.04260987	2.6050344	5840000
74	0.793749988079071	2.9521148	0.040679775	2.5924952	5920000
75	0.7250000238418579	2.98327	0.04154434	2.5968034	6000000
76	0.7749999761581421	2.9731605	0.041735634	2.6055777	6080000
77	0.7562500238418579	3.0083148	0.04085189	2.5900927	6160000
78	0.706250011920929	3.003555	0.038288575	2.5705233	6240000
79	0.7937500476837158	2.9824638	0.03649469	2.5634975	6320000
80	0.793749988079071	2.9688716	0.03600204	2.5671616	6400000
81	0.7374999523162842	2.9939055	0.038848564	2.566915	6480000
82	0.762499988079071	3.020955	0.039935585	2.574734	6560000
83	0.668749988079071	2.9768512	0.037278987	2.5645945	6640000
84	0.78125	2.9929345	0.038309816	2.554668	6720000
85	0.7749999761581421	2.9817953	0.03817176	2.5632033	6800000
86	0.75	3.0052357	0.035913777	2.5576794	6880000
87	0.7562500238418579	3.014223	0.03859078	2.551756	6960000
88	0.71875	3.0307696	0.038513295	2.5390487	7040000
89	0.6625000238418579	3.0184898	0.033214215	2.5378447	7120000
