Epoch	SuccessRate	AverageLossPi	AverageLossQ	AverageMMDEntropy	TotalEnvInteracts
1	0.0	0.64963955	0.058217824	0.9246091	160000
2	0.0	1.0777875	0.0485971	1.1129341	320000
3	0.0	1.5004811	0.047572367	1.2254527	480000
4	0.0	1.92427	0.045546938	1.3403869	640000
5	0.0	2.3186285	0.043793686	1.3952869	800000
6	0.0	2.7105753	0.04411046	1.427395	960000
7	0.0	3.0643392	0.052190796	1.1261109	1120000
8	0.0	3.4399421	0.05314425	1.1828796	1280000
9	0.0	3.7826395	0.054814216	1.241667	1440000
10	0.0	4.088079	0.059834484	1.2616433	1600000
11	0.0	4.424333	0.06418162	1.3301079	1760000
12	0.0062500000931322575	4.7134285	0.06739295	1.4277418	1920000
13	0.0	5.0193434	0.07120259	1.437309	2080000
14	0.0	5.2769094	0.07634641	1.5040433	2240000
15	0.0	5.5570273	0.080213875	1.5447615	2400000
16	0.0	5.819835	0.09207474	1.631012	2560000
17	0.0	6.0650806	0.09826147	1.6379492	2720000
18	0.0	6.291421	0.10533994	1.6947918	2880000
19	0.0	6.516262	0.10855246	1.7625095	3040000
20	0.0	6.7471085	0.11513275	1.777866	3200000
21	0.0	6.9200716	0.12087432	1.822177	3360000
22	0.0	7.1054754	0.12569663	1.8016655	3520000
23	0.0062500000931322575	7.2663965	0.13552359	1.885768	3680000
24	0.0	7.459454	0.14626767	1.941839	3840000
25	0.0062500000931322575	7.6211357	0.15951315	1.9230705	4000000
26	0.0	7.7698846	0.16553476	2.02581	4160000
27	0.0	7.9008293	0.18689789	2.0633512	4320000
28	0.0062500000931322575	8.080672	0.20044303	2.0866516	4480000
29	0.0	8.187687	0.21739466	2.1526368	4640000
30	0.0	8.327668	0.2345437	2.2192876	4800000
31	0.0	8.474852	0.24817306	2.199114	4960000
32	0.012500000186264515	8.595231	0.26129666	2.242333	5120000
33	0.0	8.748427	0.27950746	2.3211408	5280000
34	0.0062500000931322575	8.839518	0.29528153	2.3885465	5440000
35	0.0062500000931322575	8.921273	0.3154475	2.3945065	5600000
36	0.0	9.133949	0.34374383	2.4547186	5760000
37	0.0062500000931322575	9.244987	0.3682187	2.4289625	5920000
38	0.0	9.312668	0.37837625	2.486102	6080000
39	0.0	9.457891	0.4149266	2.446312	6240000
40	0.0	9.538553	0.4412918	2.516563	6400000
41	0.0	9.62135	0.4736759	2.54933	6560000
42	0.0062500000931322575	9.708195	0.4761161	2.6087117	6720000
43	0.0062500000931322575	9.811896	0.50976425	2.5637937	6880000
44	0.01875000074505806	9.918399	0.53747326	2.588349	7040000
45	0.0	10.050272	0.5507837	2.565336	7200000
46	0.012500000186264515	10.065277	0.5729786	2.5786824	7360000
47	0.01875000074505806	10.2275095	0.58593863	2.6263525	7520000
