Epoch	SuccessRate	AverageLossPi	AverageLossQ	AverageMMDEntropy	TotalEnvInteracts
104	0.3500000238418579	12.376794	1.8389229	2.659482	16640000
105	0.35624998807907104	12.291215	1.8268977	2.6699502	16800000
106	0.28125	12.353622	1.8728623	2.6788719	16960000
107	0.3687500059604645	12.363614	1.8751296	2.6953907	17120000
108	0.2875000238418579	12.388125	1.8676579	2.6805336	17280000
109	0.3750000298023224	12.374813	1.8829029	2.7035072	17440000
110	0.375	12.416998	1.9207263	2.710754	17600000
111	0.3187500238418579	12.431769	1.9369016	2.7299223	17760000
112	0.32499998807907104	12.451142	1.9293408	2.7206264	17920000
113	0.36250001192092896	12.388432	1.971282	2.7639496	18080000
114	0.49375003576278687	12.432522	1.9960929	2.7669106	18240000
115	0.4000000059604645	12.44184	1.9784546	2.7754917	18400000
116	0.39375001192092896	12.441574	1.995523	2.783873	18560000
117	0.39375001192092896	12.471798	2.0245793	2.769891	18720000
118	0.38749998807907104	12.469589	2.0300274	2.8035147	18880000
119	0.42500001192092896	12.5020075	2.0410857	2.8181298	19040000
120	0.3687500059604645	12.498981	2.0793402	2.8237646	19200000
121	0.34375	12.477531	2.0822577	2.808005	19360000
122	0.3500000238418579	12.517276	2.09339	2.8218048	19520000
123	0.3687500059604645	12.563359	2.0840888	2.8106396	19680000
124	0.5	12.546075	2.1100929	2.8309839	19840000
125	0.41874998807907104	12.545993	2.135706	2.843394	20000000
126	0.40625	12.545572	2.1894054	2.8877637	20160000
127	0.41874998807907104	12.571712	2.1810107	2.8599107	20320000
128	0.48125001788139343	12.59309	2.1834674	2.8969274	20480000
129	0.518750011920929	12.587734	2.1940322	2.9321148	20640000
130	0.41874998807907104	12.577891	2.230753	2.9191573	20800000
131	0.3999999761581421	12.567723	2.2503858	2.9151757	20960000
132	0.4437500238418579	12.568193	2.2584379	2.9369195	21120000
133	0.41875001788139343	12.539922	2.2646198	2.9327774	21280000
134	0.46250003576278687	12.569551	2.2824857	2.9482615	21440000
135	0.4937499761581421	12.542337	2.2977293	2.9717197	21600000
136	0.5125000476837158	12.576707	2.325773	2.939184	21760000
137	0.48125001788139343	12.59472	2.3305902	2.9605312	21920000
138	0.4624999761581421	12.669673	2.3316576	2.972277	22080000
139	0.5375000238418579	12.646167	2.3306973	2.9733202	22240000
140	0.44999998807907104	12.64397	2.3778667	2.9912446	22400000
141	0.4375	12.634177	2.3783228	2.987772	22560000
142	0.512499988079071	12.647936	2.3862107	3.020563	22720000
143	0.48124998807907104	12.6741495	2.3871217	3.0186875	22880000
144	0.581250011920929	12.6343355	2.4026098	3.0224664	23040000
145	0.53125	12.59609	2.4195216	3.017158	23200000
146	0.48750001192092896	12.563137	2.4242463	3.0196307	23360000
147	0.4125000238418579	12.552477	2.4286299	3.0575979	23520000
148	0.5437500476837158	12.525865	2.445339	3.045629	23680000
149	0.5500000715255737	12.547997	2.48132	3.0699472	23840000
150	0.5249999761581421	12.530767	2.488461	3.0588672	24000000
151	0.53125	12.500612	2.5086749	3.0449333	24160000
152	0.5687499642372131	12.485582	2.509717	3.0662034	24320000
153	0.48749998211860657	12.5080185	2.5219069	3.0795455	24480000
154	0.5187499523162842	12.435539	2.5774424	3.098473	24640000
155	0.5625	12.373531	2.5543973	3.0986207	24800000
156	0.53125	12.36321	2.5925417	3.108626	24960000
157	0.5874999761581421	12.331984	2.6042042	3.129187	25120000
158	0.5562500357627869	12.330791	2.5680668	3.097027	25280000
159	0.5250000357627869	12.307321	2.5489223	3.1180885	25440000
160	0.4937500059604645	12.292809	2.5575912	3.1247034	25600000
161	0.5687500238418579	12.299929	2.5474913	3.1243422	25760000
162	0.4937500059604645	12.307522	2.5937333	3.135193	25920000
163	0.6062500476837158	12.322075	2.6279483	3.1373434	26080000
164	0.5625	12.303657	2.6009576	3.142523	26240000
165	0.5625	12.285332	2.6517465	3.1623278	26400000
166	0.5062500238418579	12.3073635	2.6435869	3.1728911	26560000
167	0.574999988079071	12.28622	2.6841273	3.1725812	26720000
168	0.6000000238418579	12.329918	2.648876	3.1561508	26880000
169	0.550000011920929	12.262047	2.6441083	3.1747794	27040000
170	0.606249988079071	12.256456	2.652485	3.177146	27200000
171	0.6312500238418579	12.211781	2.6513486	3.2105963	27360000
172	0.625	12.291451	2.708817	3.1837168	27520000
173	0.581250011920929	12.2506	2.7252994	3.204502	27680000
174	0.6000000238418579	12.291508	2.7319145	3.2042344	27840000
175	0.6312500238418579	12.289725	2.697291	3.2412431	28000000
176	0.581250011920929	12.301209	2.7098253	3.2032664	28160000
177	0.5874999761581421	12.283729	2.7038145	3.2366126	28320000
178	0.6000000238418579	12.247564	2.7298222	3.2205641	28480000
179	0.606249988079071	12.264678	2.7196424	3.2060387	28640000
180	0.625	12.295694	2.7340772	3.1948326	28800000
181	0.606249988079071	12.283719	2.7380342	3.2303884	28960000
182	0.6062500476837158	12.261657	2.7251904	3.2416065	29120000
183	0.59375	12.264979	2.7583914	3.2498105	29280000
184	0.6124999523162842	12.263424	2.7559516	3.2380795	29440000
185	0.574999988079071	12.27841	2.7831972	3.2901475	29600000
186	0.5249999761581421	12.276749	2.7835548	3.2462013	29760000
187	0.643750011920929	12.271032	2.788871	3.248868	29920000
188	0.550000011920929	12.2255535	2.8028853	3.2455373	30080000
189	0.6312500238418579	12.225107	2.7831087	3.2695696	30240000
190	0.6499999761581421	12.211577	2.7900486	3.261344	30400000
191	0.78125	12.228656	2.7769094	3.2775707	30560000
192	0.5874999761581421	12.17643	2.8007498	3.2878428	30720000
193	0.6499999761581421	12.2021	2.796019	3.2745194	30880000
194	0.625	12.170386	2.809951	3.2950683	31040000
195	0.5812499523162842	12.181332	2.8035097	3.2933233	31200000
196	0.6750000715255737	12.19057	2.7937188	3.3101163	31360000
197	0.59375	12.118051	2.809755	3.3104472	31520000
198	0.6375000476837158	12.105281	2.8138998	3.2908862	31680000
199	0.6812499761581421	12.105498	2.8050895	3.3031206	31840000
200	0.637499988079071	12.054105	2.8063862	3.2803125	32000000
201	0.6625000238418579	12.013206	2.8220108	3.2967277	32160000
202	0.6187499761581421	12.0363655	2.8035157	3.292187	32320000
203	0.6625000238418579	11.996168	2.8268497	3.3158243	32480000
204	0.6625000238418579	11.979506	2.8092256	3.325236	32640000
205	0.699999988079071	12.006869	2.8509731	3.3322163	32800000
206	0.6875	11.916625	2.8273842	3.3375375	32960000
207	0.6312500238418579	11.917263	2.8124893	3.3145561	33120000
208	0.65625	11.88268	2.800102	3.3088486	33280000
209	0.6000000238418579	11.872925	2.776939	3.3300438	33440000
210	0.71875	11.895305	2.8555064	3.3551753	33600000
211	0.625	11.865029	2.8521128	3.342321	33760000
212	0.6625000238418579	11.869343	2.831917	3.3449073	33920000
213	0.675000011920929	11.870984	2.8373184	3.3531113	34080000
214	0.625	11.87748	2.8594842	3.3576488	34240000
215	0.7249999642372131	11.8926	2.8214319	3.3569796	34400000
216	0.668749988079071	11.861523	2.8151476	3.3448575	34560000
217	0.768750011920929	11.849836	2.8254786	3.3526206	34720000
218	0.699999988079071	11.80808	2.8596842	3.342028	34880000
219	0.6812499761581421	11.79224	2.8556402	3.342375	35040000
220	0.7250000238418579	11.814912	2.8559	3.3543985	35200000
221	0.71875	11.784549	2.8313007	3.3993661	35360000
222	0.6937500238418579	11.762832	2.8474414	3.3807642	35520000
223	0.612500011920929	11.753219	2.8779263	3.3765924	35680000
224	0.7124999761581421	11.724116	2.854692	3.3831275	35840000
225	0.612500011920929	11.656241	2.830149	3.384817	36000000
226	0.668749988079071	11.635163	2.8665507	3.410086	36160000
227	0.75	11.638979	2.7758813	3.3624241	36320000
228	0.6812500357627869	11.622327	2.7999265	3.381706	36480000
229	0.668749988079071	11.596436	2.816819	3.380873	36640000
230	0.6625000238418579	11.5892105	2.8170693	3.3852139	36800000
231	0.6687500476837158	11.565262	2.815971	3.4082088	36960000
232	0.75	11.540609	2.8927135	3.403668	37120000
233	0.6937500238418579	11.538601	2.8499289	3.4021187	37280000
234	0.706250011920929	11.540287	2.8501534	3.3961596	37440000
235	0.7250000238418579	11.504179	2.8174398	3.4250948	37600000
236	0.6875	11.450465	2.835007	3.4232688	37760000
237	0.6875	11.477172	2.8233335	3.397187	37920000
238	0.7062499523162842	11.411154	2.8264933	3.3953092	38080000
239	0.731249988079071	11.467408	2.826765	3.4149597	38240000
240	0.643750011920929	11.475492	2.801968	3.4073193	38400000
241	0.7124999761581421	11.423351	2.835999	3.392588	38560000
242	0.7250000238418579	11.413863	2.8280835	3.408729	38720000
243	0.7062499523162842	11.356058	2.8325772	3.4115436	38880000
244	0.6312500238418579	11.406006	2.8325372	3.3933887	39040000
245	0.75	11.432875	2.814289	3.3841188	39200000
246	0.7124999761581421	11.396369	2.800381	3.4003842	39360000
247	0.71875	11.411075	2.8382928	3.4141195	39520000
248	0.7062499523162842	11.406531	2.8569367	3.4240992	39680000
249	0.706250011920929	11.378049	2.8632529	3.4233193	39840000
250	0.71875	11.385222	2.810435	3.4248333	40000000
251	0.737500011920929	11.374197	2.8315985	3.4279366	40160000
252	0.6312500238418579	11.370221	2.8674352	3.4405675	40320000
253	0.6500000357627869	11.345945	2.857416	3.4354858	40480000
254	0.637499988079071	11.33807	2.822466	3.4348648	40640000
255	0.75	11.33158	2.8059478	3.4402418	40800000
256	0.7437499761581421	11.335056	2.8412514	3.4316185	40960000
257	0.7000000476837158	11.292042	2.8444624	3.4339254	41120000
258	0.7250000238418579	11.298603	2.818831	3.424481	41280000
259	0.7000000476837158	11.250732	2.8973064	3.4501169	41440000
260	0.6937500238418579	11.289667	2.8213716	3.4532404	41600000
261	0.706250011920929	11.240166	2.8236127	3.4358046	41760000
262	0.668749988079071	11.265438	2.842082	3.4527755	41920000
263	0.7749999761581421	11.246301	2.843538	3.454965	42080000
264	0.7250000238418579	11.2674465	2.8454654	3.4505024	42240000
265	0.706250011920929	11.25462	2.8306992	3.4596121	42400000
266	0.668749988079071	11.284994	2.8293066	3.4491317	42560000
267	0.699999988079071	11.279631	2.8329835	3.4598494	42720000
268	0.7124999761581421	11.226203	2.8361812	3.4757998	42880000
269	0.706250011920929	11.189766	2.8769722	3.4437687	43040000
270	0.7062499523162842	11.132432	2.8757098	3.4869022	43200000
271	0.800000011920929	11.118336	2.862378	3.4789	43360000
272	0.6687500476837158	11.033572	2.8635483	3.4682558	43520000
273	0.643750011920929	11.00872	2.8574297	3.467213	43680000
274	0.637499988079071	10.978141	2.8894987	3.4782615	43840000
275	0.7437499761581421	10.980395	2.8433619	3.5071535	44000000
276	0.737500011920929	10.96348	2.8683565	3.4632368	44160000
277	0.6812500357627869	10.90735	2.883131	3.4799945	44320000
278	0.75	10.972117	2.8372252	3.4724684	44480000
279	0.7000000476837158	10.944375	2.8775935	3.4546998	44640000
280	0.731249988079071	10.89947	2.8323748	3.4726171	44800000
281	0.706250011920929	10.896686	2.8642383	3.4843256	44960000
282	0.731249988079071	10.871148	2.838274	3.4539487	45120000
283	0.6687500476837158	10.798508	2.8216958	3.469201	45280000
284	0.71875	10.826205	2.8372207	3.4623764	45440000
285	0.7875000238418579	10.850924	2.8495934	3.4613843	45600000
286	0.6375000476837158	10.84446	2.8078501	3.4666681	45760000
287	0.768750011920929	10.83849	2.8596542	3.456767	45920000
288	0.7249999642372131	10.778617	2.8101587	3.4513254	46080000
289	0.768750011920929	10.802482	2.8350976	3.448454	46240000
290	0.6499999761581421	10.798324	2.798149	3.446438	46400000
291	0.7124999761581421	10.79008	2.8192441	3.4630215	46560000
292	0.7437499761581421	10.801693	2.821357	3.4768095	46720000
293	0.75	10.799523	2.8487754	3.4654827	46880000
294	0.668749988079071	10.831939	2.8345206	3.465106	47040000
295	0.6875	10.803601	2.7939913	3.4574142	47200000
296	0.6499999761581421	10.8052	2.8195405	3.4306052	47360000
297	0.7000000476837158	10.817221	2.8117118	3.460416	47520000
298	0.737500011920929	10.784531	2.8055224	3.470234	47680000
299	0.7375000715255737	10.763746	2.827936	3.4637303	47840000
300	0.7124999761581421	10.749475	2.8159022	3.4481273	48000000
