Epoch	SuccessRate	AverageLossPi	AverageLossQ	AverageMMDEntropy	TotalEnvInteracts
1	0.05624999850988388	1.3004358	0.052499782	2.045928	80000
2	0.38749998807907104	1.5907525	0.040112212	2.8860214	160000
3	0.36249998211860657	1.7730963	0.041778862	2.956711	240000
4	0.53125	1.924988	0.03977034	2.9203272	320000
5	0.59375	2.129672	0.03889501	2.875266	400000
6	0.706250011920929	2.3315933	0.041061234	2.919085	480000
7	0.6000000238418579	2.4720874	0.041649725	2.9180017	560000
8	0.6875	2.5704124	0.040439546	2.8813987	640000
9	0.6812499761581421	2.654035	0.03978062	2.8333309	720000
10	0.737500011920929	2.6881244	0.039349996	2.8010316	800000
11	0.6499999761581421	2.7398155	0.03864654	2.7762759	880000
12	0.7250000238418579	2.7954242	0.038589433	2.7498088	960000
13	0.7000000476837158	2.8447149	0.038336083	2.7358418	1040000
14	0.7437500357627869	2.8974438	0.038512714	2.714053	1120000
15	0.6937500238418579	2.938714	0.038786802	2.7074428	1200000
16	0.7312500476837158	2.935959	0.038776834	2.6940541	1280000
17	0.7312499284744263	2.9983022	0.03895682	2.6796398	1360000
18	0.7562500238418579	3.0362475	0.03879995	2.6683273	1440000
19	0.78125	3.0814342	0.03925215	2.6580913	1520000
20	0.7374999523162842	3.1180797	0.038729966	2.643999	1600000
21	0.7875000238418579	3.159756	0.038584903	2.6371682	1680000
22	0.7312500476837158	3.1414936	0.038669135	2.6296368	1760000
23	0.7250000238418579	3.1422594	0.038647223	2.626011	1840000
24	0.7000000476837158	3.1899526	0.039070614	2.6188555	1920000
25	0.7374999523162842	3.2261915	0.03831929	2.6146388	2000000
26	0.65625	3.2289999	0.03791121	2.6095061	2080000
27	0.731249988079071	3.2486942	0.038052566	2.601333	2160000
28	0.731249988079071	3.2815092	0.03970675	2.6010752	2240000
29	0.7875000238418579	3.286335	0.038811054	2.59329	2320000
30	0.625	3.3048034	0.03768602	2.5920334	2400000
31	0.7750000357627869	3.3209443	0.038020425	2.5844517	2480000
32	0.7312499284744263	3.3491435	0.03766428	2.5830789	2560000
33	0.7312500476837158	3.3675284	0.037683394	2.5788066	2640000
34	0.7937500476837158	3.3443103	0.037873153	2.5726864	2720000
35	0.7562500238418579	3.3680835	0.038283225	2.573389	2800000
36	0.7374999523162842	3.322025	0.038268495	2.5692418	2880000
37	0.65625	3.3304138	0.037274454	2.5641577	2960000
38	0.78125	3.3503776	0.037335224	2.5598905	3040000
39	0.78125	3.3674219	0.03745855	2.5580294	3120000
40	0.7562500238418579	3.4032576	0.037383646	2.5509832	3200000
41	0.7562500238418579	3.4184678	0.037937872	2.5541115	3280000
42	0.731249988079071	3.4396586	0.037325278	2.5446637	3360000
43	0.7374999523162842	3.4313145	0.037518743	2.5530608	3440000
44	0.7562500238418579	3.439994	0.037088238	2.5429285	3520000
45	0.7875000238418579	3.4566007	0.037596248	2.5448084	3600000
46	0.8187500238418579	3.4694698	0.037634857	2.5445802	3680000
47	0.7437500357627869	3.4609237	0.03674561	2.5350108	3760000
48	0.59375	3.4526885	0.036563843	2.5390966	3840000
49	0.668749988079071	3.4996078	0.03627973	2.5367012	3920000
50	0.7875000238418579	3.4701452	0.036544867	2.5289354	4000000
51	0.8062500357627869	3.4749985	0.035925493	2.5323796	4080000
52	0.78125	3.4887443	0.035050146	2.5272164	4160000
53	0.78125	3.4629247	0.035395123	2.531933	4240000
54	0.737500011920929	3.445641	0.03505679	2.5295167	4320000
55	0.7062499523162842	3.4820826	0.035684813	2.5276465	4400000
56	0.7437499761581421	3.4662125	0.034944315	2.5272813	4480000
57	0.84375	3.4741664	0.035381492	2.5247803	4560000
58	0.7749999761581421	3.4690127	0.03504436	2.5246177	4640000
59	0.78125	3.4652627	0.03542311	2.5241387	4720000
60	0.78125	3.469357	0.033784933	2.5152128	4800000
61	0.7749999761581421	3.478479	0.034029834	2.5146782	4880000
62	0.7124999761581421	3.4693124	0.033835415	2.5173604	4960000
63	0.800000011920929	3.4304123	0.0341787	2.5181522	5040000
64	0.7625000476837158	3.4660735	0.033383735	2.515419	5120000
65	0.7749999761581421	3.473856	0.033073943	2.5163853	5200000
66	0.7124999761581421	3.4462774	0.033240724	2.521402	5280000
67	0.7687499523162842	3.4452953	0.033350497	2.519062	5360000
68	0.7250000238418579	3.4479551	0.032592855	2.5083992	5440000
69	0.7437499761581421	3.433119	0.032811858	2.5106685	5520000
70	0.7687500715255737	3.4356055	0.03290919	2.510214	5600000
71	0.7687499523162842	3.4189365	0.032257065	2.5097833	5680000
72	0.762499988079071	3.4766572	0.0316542	2.5086753	5760000
73	0.7249999642372131	3.4223917	0.032094575	2.507977	5840000
74	0.793749988079071	3.4295237	0.03192284	2.5056734	5920000
75	0.7374999523162842	3.453509	0.031541634	2.5051417	6000000
76	0.78125	3.437288	0.031738337	2.507736	6080000
77	0.612500011920929	3.4675407	0.0316974	2.5032642	6160000
78	0.7249999642372131	3.4569786	0.031352796	2.5046523	6240000
79	0.7937500476837158	3.4387221	0.030530239	2.5046537	6320000
80	0.7999999523162842	3.4216545	0.031470947	2.5001178	6400000
81	0.7374999523162842	3.448587	0.031080382	2.4949517	6480000
82	0.7562500238418579	3.4740431	0.030775703	2.4952276	6560000
83	0.75	3.4311202	0.030938216	2.4964328	6640000
84	0.78125	3.4474187	0.03074619	2.4892025	6720000
85	0.762499988079071	3.4306474	0.030720955	2.4902647	6800000
86	0.7250000238418579	3.450143	0.03045028	2.4913354	6880000
87	0.7562500238418579	3.4567604	0.029615846	2.4870894	6960000
88	0.7124999761581421	3.47219	0.029978056	2.4909732	7040000
89	0.6875	3.4598682	0.030546268	2.4893122	7120000
90	0.4687500298023224	3.428526	0.030740371	2.490092	7200000
91	0.7874999642372131	3.4367065	0.030766018	2.4908652	7280000
92	0.793749988079071	3.4355521	0.030696057	2.4898257	7360000
93	0.7562499642372131	3.414995	0.03020172	2.4876006	7440000
94	0.768750011920929	3.4399502	0.030583302	2.479855	7520000
95	0.7437499761581421	3.4442968	0.029950004	2.476925	7600000
96	0.7999999523162842	3.4152322	0.03087411	2.4836438	7680000
97	0.6187499761581421	3.4518359	0.030211542	2.481702	7760000
98	0.78125	3.4210694	0.029552076	2.4837563	7840000
99	0.737500011920929	3.4190307	0.030504674	2.4844322	7920000
100	0.7562499642372131	3.4266753	0.030184472	2.484462	8000000
101	0.7687499523162842	3.4143171	0.030354653	2.479905	8080000
102	0.800000011920929	3.421641	0.030383043	2.483466	8160000
103	0.768750011920929	3.4279954	0.029553	2.4755218	8240000
104	0.731249988079071	3.4263995	0.02994846	2.4850037	8320000
105	0.7750000357627869	3.4067667	0.030043343	2.4829307	8400000
106	0.7749999761581421	3.415395	0.029405551	2.480617	8480000
107	0.75	3.4072936	0.030516258	2.4787822	8560000
