Epoch	SuccessRate	AverageLossPi	AverageLossQ	AverageMMDEntropy	TotalEnvInteracts
221	0.96875	6.4089746	1.1207266	5.364344	35360000
222	0.9124999642372131	6.3523226	1.1074629	5.354451	35520000
223	0.9375	6.334536	1.1099768	5.3563156	35680000
224	0.956250011920929	6.2737284	1.0931597	5.351344	35840000
225	0.9375	6.243631	1.0889236	5.3469706	36000000
226	0.9562499523162842	6.233033	1.0772996	5.3442373	36160000
227	0.9312499761581421	6.2000604	1.0730096	5.355356	36320000
228	0.9562499523162842	6.1552196	1.0568893	5.3414497	36480000
229	0.9437500238418579	6.134078	1.0557728	5.3370814	36640000
230	0.9249999523162842	6.1230097	1.0505304	5.324077	36800000
231	0.949999988079071	6.0968485	1.0535057	5.3294334	36960000
232	0.949999988079071	6.0563807	1.0358621	5.3284616	37120000
233	0.96875	6.0225215	1.0372396	5.327017	37280000
234	0.9375	6.0062003	1.0161372	5.3212447	37440000
235	0.949999988079071	5.936885	1.0069805	5.324008	37600000
236	0.949999988079071	5.9233937	0.989268	5.3201385	37760000
237	0.9125000238418579	5.9034195	0.9859719	5.313266	37920000
238	0.918749988079071	5.839723	0.98251677	5.312496	38080000
239	0.96875	5.8259063	0.98068947	5.297652	38240000
240	0.9437499642372131	5.7743216	0.97833467	5.2924843	38400000
241	0.9437499642372131	5.739173	0.95806825	5.293701	38560000
242	0.9812500476837158	5.700914	0.967532	5.294187	38720000
243	0.925000011920929	5.6489897	0.96165663	5.2854114	38880000
244	0.981249988079071	5.618498	0.95162886	5.285906	39040000
245	0.949999988079071	5.5950065	0.9526175	5.287036	39200000
246	0.956250011920929	5.5279837	0.9290714	5.2756853	39360000
247	0.96875	5.492642	0.9360708	5.2672434	39520000
248	0.981249988079071	5.434413	0.9300591	5.261048	39680000
249	0.9437500238418579	5.4003425	0.92639834	5.2543483	39840000
250	0.9124999642372131	5.38101	0.9292233	5.2560267	40000000
251	0.9624999761581421	5.329221	0.91810083	5.2563133	40160000
252	0.9562499523162842	5.2691307	0.9109392	5.2355947	40320000
253	0.949999988079071	5.2620063	0.8976706	5.2324357	40480000
254	0.9812500476837158	5.2236543	0.8930691	5.223701	40640000
255	0.9562499523162842	5.1982236	0.88087034	5.232945	40800000
256	0.987500011920929	5.174592	0.8899359	5.219858	40960000
257	0.9750000238418579	5.1581264	0.8799896	5.2105494	41120000
258	0.987500011920929	5.1097655	0.87615794	5.2201476	41280000
259	0.9312499761581421	5.080406	0.87589836	5.22036	41440000
260	0.9562499523162842	5.0896907	0.8691372	5.2163844	41600000
261	0.981249988079071	5.0467253	0.86201084	5.2042093	41760000
262	0.9750000238418579	5.00611	0.8652594	5.201814	41920000
263	0.956250011920929	4.980808	0.8541349	5.191627	42080000
264	0.9375	4.940458	0.84673226	5.187807	42240000
265	0.9750000238418579	4.948009	0.8657861	5.1946707	42400000
266	0.9624999761581421	4.9460607	0.84227246	5.184553	42560000
267	0.96875	4.911809	0.8333325	5.174933	42720000
268	0.9562499523162842	4.8851757	0.82619643	5.178214	42880000
269	0.918749988079071	4.8468633	0.8246204	5.1697965	43040000
270	0.9500000476837158	4.847718	0.8074256	5.168468	43200000
271	0.9437500238418579	4.8348546	0.82014173	5.159824	43360000
272	0.949999988079071	4.7782683	0.79739195	5.157171	43520000
273	0.981249988079071	4.750678	0.812076	5.1454754	43680000
274	0.9437500238418579	4.7184496	0.7952451	5.143837	43840000
275	0.9624999761581421	4.699869	0.77376074	5.1407957	44000000
276	0.9562499523162842	4.680295	0.7819261	5.1436377	44160000
277	0.956250011920929	4.673828	0.7734016	5.1417685	44320000
278	0.9562499523162842	4.6310334	0.7710356	5.11628	44480000
279	0.9624999761581421	4.6018786	0.7635724	5.1258893	44640000
280	0.96875	4.6071324	0.7572486	5.118539	44800000
281	0.96875	4.5792813	0.76266295	5.1160502	44960000
282	0.9624999761581421	4.5517335	0.766642	5.1122704	45120000
283	0.9562499523162842	4.516893	0.7718917	5.1049795	45280000
284	0.9624999761581421	4.4748406	0.74869776	5.1171427	45440000
285	0.981249988079071	4.452478	0.7432761	5.111047	45600000
286	0.956250011920929	4.453124	0.74289316	5.09248	45760000
287	0.949999988079071	4.418549	0.74476624	5.085356	45920000
288	0.9624999761581421	4.4147487	0.7363125	5.081569	46080000
289	0.96875	4.3587003	0.7250957	5.0785184	46240000
290	0.949999988079071	4.3385506	0.7206421	5.081121	46400000
291	0.9624999761581421	4.316127	0.72101295	5.067588	46560000
292	0.9624999761581421	4.3107886	0.715683	5.070249	46720000
293	0.9624999761581421	4.299524	0.7067688	5.0638547	46880000
294	0.949999988079071	4.302827	0.71465164	5.0687237	47040000
295	0.9750000238418579	4.293924	0.7095804	5.076246	47200000
296	0.9624999761581421	4.298839	0.7059292	5.0902452	47360000
297	0.9750000238418579	4.2763577	0.69963074	5.0754066	47520000
298	0.9750000238418579	4.2765255	0.69710314	5.0653944	47680000
299	0.9750000238418579	4.2144637	0.7045931	5.058372	47840000
300	0.9624999761581421	4.2063146	0.7017488	5.0589757	48000000
