Epoch	SuccessRate	AverageLossPi	AverageLossQ	TotalEnvInteracts
188	0.25	9.187998	0.7012018	30080000
189	0.26249998807907104	9.198592	0.6874632	30240000
190	0.24375000596046448	9.230635	0.6985122	30400000
191	0.34375	9.222706	0.69214	30560000
192	0.30000001192092896	9.188639	0.71061605	30720000
193	0.2874999940395355	9.20366	0.70164	30880000
194	0.3062500059604645	9.205925	0.70977783	31040000
195	0.33125001192092896	9.16322	0.70114917	31200000
196	0.32499998807907104	9.170727	0.7034664	31360000
197	0.22500000894069672	9.186373	0.7081722	31520000
198	0.33125001192092896	9.243753	0.7072515	31680000
199	0.23749999701976776	9.262668	0.70675266	31840000
200	0.21875	9.292344	0.6949873	32000000
201	0.2750000059604645	9.282758	0.72808474	32160000
202	0.2875000238418579	9.245747	0.72261316	32320000
203	0.26249998807907104	9.25258	0.70975035	32480000
204	0.2750000059604645	9.173914	0.7127057	32640000
205	0.26250001788139343	9.191464	0.7086875	32800000
206	0.29374998807907104	9.131746	0.7153794	32960000
207	0.23125000298023224	9.175986	0.7245359	33120000
208	0.26875001192092896	9.165586	0.71879685	33280000
209	0.2562499940395355	9.175417	0.69928896	33440000
210	0.2562499940395355	9.208609	0.69552076	33600000
211	0.375	9.200345	0.71979225	33760000
212	0.2250000238418579	9.210669	0.72696453	33920000
213	0.3375000059604645	9.194943	0.7239448	34080000
214	0.29374998807907104	9.192912	0.7207582	34240000
215	0.3125	9.205662	0.7209159	34400000
216	0.21250000596046448	9.235391	0.72238666	34560000
217	0.3375000059604645	9.285557	0.725636	34720000
218	0.2874999940395355	9.240527	0.73991895	34880000
219	0.29374998807907104	9.22438	0.7371373	35040000
220	0.29375001788139343	9.210274	0.72887695	35200000
221	0.3062500059604645	9.192862	0.7338054	35360000
222	0.3375000059604645	9.216096	0.71689683	35520000
223	0.4000000059604645	9.194842	0.736528	35680000
224	0.29375001788139343	9.164314	0.72283864	35840000
225	0.40625	9.226603	0.7229217	36000000
226	0.29375001788139343	9.220078	0.72327626	36160000
227	0.3187499940395355	9.193561	0.7128143	36320000
228	0.33125001192092896	9.214859	0.7160321	36480000
229	0.3062500059604645	9.193857	0.70663786	36640000
230	0.3062500059604645	9.206607	0.71855676	36800000
231	0.2875000238418579	9.216767	0.70366	36960000
232	0.23125000298023224	9.228102	0.70842737	37120000
233	0.3125	9.210527	0.71083975	37280000
234	0.26249998807907104	9.206757	0.70900685	37440000
235	0.39375001192092896	9.202586	0.716643	37600000
236	0.2874999940395355	9.16547	0.7083951	37760000
237	0.36250001192092896	9.173039	0.70769495	37920000
238	0.3499999940395355	9.17258	0.6908892	38080000
239	0.2874999940395355	9.168359	0.69885063	38240000
240	0.375	9.160948	0.6966439	38400000
241	0.3500000238418579	9.199892	0.69387513	38560000
242	0.29374998807907104	9.2032795	0.69793355	38720000
243	0.3812500238418579	9.229088	0.68121386	38880000
244	0.26249998807907104	9.22957	0.7026047	39040000
245	0.2874999940395355	9.211559	0.70305324	39200000
246	0.28125	9.226221	0.69353706	39360000
247	0.36250001192092896	9.275115	0.7174719	39520000
248	0.32500001788139343	9.252004	0.7036564	39680000
249	0.2562500238418579	9.243844	0.709813	39840000
250	0.28125	9.257387	0.6976975	40000000
251	0.3375000059604645	9.249963	0.7151891	40160000
252	0.33125001192092896	9.266518	0.71095395	40320000
253	0.3187500238418579	9.25041	0.72333395	40480000
254	0.35624998807907104	9.287798	0.7074264	40640000
255	0.29374998807907104	9.266009	0.7117849	40800000
256	0.24375000596046448	9.248779	0.7112182	40960000
257	0.30000001192092896	9.229832	0.71463925	41120000
258	0.3687500059604645	9.301158	0.7315469	41280000
259	0.3187499940395355	9.281153	0.7044222	41440000
260	0.2562500238418579	9.28533	0.71056676	41600000
261	0.38749998807907104	9.27525	0.730605	41760000
262	0.3500000238418579	9.328249	0.71444815	41920000
263	0.2562500238418579	9.316599	0.7153612	42080000
264	0.33125001192092896	9.322143	0.72011197	42240000
265	0.32499998807907104	9.327649	0.7182671	42400000
266	0.26875001192092896	9.322417	0.7111848	42560000
267	0.3125	9.367064	0.7152865	42720000
